customer_id,region_id,node_id,start_id,end_date
182,3,4, 2020-02-03, 2020-02-18
182,3,5, 2020-02-19, 2020-03-08
182,3,3, 2020-03-09, 2020-03-27
182,3,3, 2020-03-28, 2020-04-17
182,3,4, 2020-04-18, 9999-12-31
183,2,4, 2020-01-22, 2020-02-04
183,2,1, 2020-02-05, 2020-03-03
183,2,4, 2020-03-04, 2020-03-22
183,2,5, 2020-03-23, 2020-04-11
183,2,5, 2020-04-12, 2020-05-06
183,2,1, 2020-05-07, 2020-05-12
183,2,1, 2020-05-13, 9999-12-31
184,2,3, 2020-04-18, 9999-12-31
184,2,4, 2020-01-27, 2020-02-03
184,2,3, 2020-02-04, 2020-02-21
184,2,1, 2020-02-22, 2020-03-09
184,2,1, 2020-03-10, 2020-03-12
184,2,4, 2020-03-13, 2020-03-31
184,2,2, 2020-04-01, 2020-04-17
185,5,1, 2020-01-29, 2020-02-27
185,5,4, 2020-02-28, 2020-03-16
185,5,5, 2020-03-17, 2020-03-17
185,5,2, 2020-03-18, 2020-04-03
185,5,2, 2020-04-04, 2020-04-25
185,5,4, 2020-04-26, 2020-05-12
185,5,1, 2020-05-13, 9999-12-31
186,2,4, 2020-01-17, 2020-01-25
186,2,2, 2020-01-26, 2020-02-20
186,2,5, 2020-02-21, 2020-02-27
186,2,4, 2020-02-28, 2020-03-07
186,2,5, 2020-03-08, 2020-04-01
186,2,2, 2020-04-02, 2020-04-16
186,2,2, 2020-04-17, 9999-12-31
187,1,5, 2020-01-26, 2020-01-31
187,1,3, 2020-02-01, 2020-02-25
187,1,4, 2020-02-26, 2020-03-20
187,1,5, 2020-03-21, 2020-03-28
187,1,1, 2020-03-29, 2020-04-01
187,1,3, 2020-04-02, 2020-04-22
187,1,5, 2020-04-23, 9999-12-31
188,1,1, 2020-03-01, 2020-03-08
188,1,3, 2020-01-13, 2020-02-07
188,1,1, 2020-02-08, 2020-02-15
188,1,2, 2020-02-16, 2020-02-29
188,1,1, 2020-03-09, 2020-03-28
188,1,2, 2020-03-29, 2020-04-07
188,1,3, 2020-04-08, 9999-12-31
189,4,2, 2020-01-11, 2020-01-15
189,4,5, 2020-01-16, 2020-01-16
189,4,5, 2020-01-17, 2020-01-27
189,4,3, 2020-01-28, 2020-02-03
189,4,3, 2020-02-04, 2020-02-12
189,4,1, 2020-02-13, 2020-02-23
189,4,3, 2020-02-24, 9999-12-31
190,5,5, 2020-01-26, 2020-02-18
190,5,1, 2020-02-19, 2020-03-13
190,5,2, 2020-03-14, 2020-03-26
190,5,4, 2020-03-27, 2020-03-28
190,5,4, 2020-03-29, 2020-04-18
190,5,3, 2020-04-19, 2020-04-23
190,5,1, 2020-04-24, 9999-12-31
191,5,4, 2020-01-16, 2020-01-21
191,5,3, 2020-01-22, 2020-02-10
191,5,4, 2020-02-11, 2020-03-02
191,5,3, 2020-03-03, 2020-03-13
191,5,4, 2020-03-14, 2020-03-25
191,5,1, 2020-03-26, 2020-04-22
191,5,5, 2020-04-23, 9999-12-31
192,5,5, 2020-01-20, 2020-01-26
192,5,2, 2020-01-27, 2020-02-03
192,5,4, 2020-02-04, 2020-02-21
192,5,5, 2020-02-22, 2020-03-14
192,5,5, 2020-03-15, 2020-04-09
192,5,2, 2020-04-10, 2020-04-28
192,5,2, 2020-04-29, 9999-12-31
193,5,5, 2020-01-12, 2020-01-25
193,5,2, 2020-01-26, 2020-02-13
193,5,2, 2020-02-14, 2020-03-13
193,5,2, 2020-03-14, 2020-03-20
193,5,3, 2020-03-21, 2020-04-14
193,5,4, 2020-04-15, 2020-04-19
193,5,3, 2020-04-20, 9999-12-31
194,4,5, 2020-01-28, 2020-02-25
194,4,5, 2020-02-26, 2020-02-27
194,4,1, 2020-02-28, 2020-03-22
194,4,1, 2020-03-23, 2020-04-18
194,4,5, 2020-04-19, 2020-05-14
194,4,2, 2020-05-15, 2020-05-22
194,4,5, 2020-05-23, 9999-12-31
195,4,3, 2020-01-19, 2020-02-07
195,4,4, 2020-02-08, 2020-02-11
195,4,2, 2020-02-12, 2020-02-16
195,4,3, 2020-02-17, 2020-02-29
195,4,4, 2020-03-01, 2020-03-17
195,4,3, 2020-03-18, 2020-04-15
195,4,3, 2020-04-16, 9999-12-31
196,5,4, 2020-01-13, 2020-02-09
196,5,1, 2020-02-10, 2020-02-15
196,5,3, 2020-02-16, 2020-02-29
196,5,2, 2020-03-01, 2020-03-19
196,5,1, 2020-03-20, 2020-04-15
196,5,2, 2020-04-16, 2020-04-16
196,5,5, 2020-04-17, 9999-12-31
197,2,2, 2020-01-22, 2020-02-02
197,2,4, 2020-02-03, 2020-02-21
197,2,3, 2020-02-22, 2020-03-13
197,2,3, 2020-03-14, 2020-03-25
197,2,3, 2020-03-26, 2020-04-15
197,2,3, 2020-04-16, 2020-04-28
197,2,1, 2020-04-29, 9999-12-31
198,3,1, 2020-01-17, 2020-02-08
198,3,1, 2020-02-09, 2020-02-22
198,3,1, 2020-02-23, 2020-03-17
198,3,3, 2020-03-18, 2020-03-27
198,3,2, 2020-03-28, 2020-04-12
198,3,3, 2020-04-13, 2020-04-15
198,3,1, 2020-04-16, 9999-12-31
199,2,4, 2020-01-20, 2020-01-30
199,2,1, 2020-01-31, 2020-02-17
199,2,5, 2020-02-18, 2020-03-09
199,2,5, 2020-03-10, 2020-03-19
199,2,3, 2020-03-20, 2020-03-21
199,2,5, 2020-03-22, 2020-04-10
199,2,3, 2020-04-11, 9999-12-31
200,1,5, 2020-05-08, 2020-05-13
200,1,4, 2020-01-29, 2020-02-09
200,1,4, 2020-02-10, 2020-02-27
200,1,1, 2020-02-28, 2020-03-19
200,1,1, 2020-03-20, 2020-04-14
200,1,2, 2020-04-15, 2020-05-07
200,1,5, 2020-05-14, 9999-12-31
201,4,1, 2020-01-02, 2020-01-18
201,4,1, 2020-01-19, 2020-01-25
201,4,3, 2020-01-26, 2020-01-31
201,4,2, 2020-02-01, 2020-02-26
201,4,2, 2020-02-27, 2020-02-29
201,4,4, 2020-03-01, 2020-03-13
201,4,3, 2020-03-14, 9999-12-31
202,2,2, 2020-01-06, 2020-01-17
202,2,2, 2020-01-18, 2020-01-23
202,2,3, 2020-01-24, 2020-02-19
202,2,4, 2020-02-20, 2020-02-28
202,2,5, 2020-02-29, 2020-03-24
202,2,5, 2020-03-25, 2020-04-13
202,2,2, 2020-04-14, 9999-12-31
203,5,5, 2020-01-06, 2020-01-17
203,5,3, 2020-01-18, 2020-01-23
203,5,3, 2020-01-24, 2020-02-13
203,5,1, 2020-02-14, 2020-03-12
203,5,5, 2020-03-13, 2020-04-02
203,5,1, 2020-04-03, 2020-04-30
203,5,5, 2020-05-01, 9999-12-31
204,1,2, 2020-02-01, 2020-02-24
204,1,5, 2020-01-28, 2020-01-30
204,1,3, 2020-01-31, 2020-01-31
204,1,3, 2020-02-25, 2020-03-10
204,1,5, 2020-03-11, 2020-04-03
204,1,5, 2020-04-04, 2020-04-21
204,1,4, 2020-04-22, 9999-12-31
205,2,1, 2020-01-02, 2020-01-19
205,2,4, 2020-01-20, 2020-02-11
205,2,3, 2020-02-12, 2020-02-18
205,2,1, 2020-02-19, 2020-02-20
205,2,2, 2020-02-21, 2020-02-27
205,2,2, 2020-02-28, 2020-03-14
205,2,3, 2020-03-15, 9999-12-31
206,2,4, 2020-01-09, 2020-01-12
206,2,3, 2020-01-13, 2020-01-27
206,2,3, 2020-01-28, 2020-02-06
206,2,2, 2020-02-07, 2020-02-10
206,2,3, 2020-02-11, 2020-02-20
206,2,5, 2020-02-21, 2020-03-10
206,2,3, 2020-03-11, 9999-12-31
207,4,3, 2020-01-26, 2020-02-09
207,4,3, 2020-02-10, 2020-02-15
207,4,2, 2020-02-16, 2020-02-27
207,4,1, 2020-02-28, 2020-03-03
207,4,3, 2020-03-04, 2020-03-17
207,4,5, 2020-03-18, 2020-03-27
207,4,3, 2020-03-28, 9999-12-31
208,2,3, 2020-01-19, 2020-01-24
208,2,2, 2020-01-25, 2020-01-25
208,2,1, 2020-01-26, 2020-02-04
208,2,1, 2020-02-05, 2020-02-23
208,2,5, 2020-02-24, 2020-03-22
208,2,4, 2020-03-23, 2020-04-10
208,2,3, 2020-04-11, 9999-12-31
209,4,3, 2020-01-23, 2020-01-30
209,4,2, 2020-01-31, 2020-02-18
209,4,5, 2020-02-19, 2020-03-01
209,4,2, 2020-03-02, 2020-03-06
209,4,4, 2020-03-07, 2020-03-11
209,4,2, 2020-03-12, 2020-03-28
209,4,4, 2020-03-29, 9999-12-31
210,5,2, 2020-01-19, 2020-01-27
210,5,2, 2020-01-28, 2020-02-17
210,5,3, 2020-02-18, 2020-02-21
210,5,5, 2020-02-22, 2020-02-25
210,5,5, 2020-02-26, 2020-02-28
210,5,3, 2020-02-29, 2020-03-22
210,5,2, 2020-03-23, 9999-12-31
211,1,1, 2020-01-19, 2020-02-12
211,1,1, 2020-02-13, 2020-02-22
211,1,2, 2020-02-23, 2020-03-08
211,1,5, 2020-03-09, 2020-03-24
211,1,1, 2020-03-25, 2020-04-11
211,1,4, 2020-04-12, 2020-05-05
211,1,4, 2020-05-06, 9999-12-31
212,2,2, 2020-01-02, 2020-02-01
212,2,1, 2020-02-02, 2020-02-28
212,2,5, 2020-02-29, 2020-03-08
212,2,5, 2020-03-09, 2020-04-01
212,2,3, 2020-04-02, 2020-04-06
212,2,5, 2020-04-07, 2020-04-17
212,2,5, 2020-04-18, 9999-12-31
213,3,2, 2020-01-17, 2020-01-22
213,3,2, 2020-01-23, 2020-02-10
213,3,2, 2020-02-11, 2020-02-19
213,3,1, 2020-02-20, 2020-03-17
213,3,3, 2020-03-18, 2020-03-26
213,3,1, 2020-03-27, 2020-04-05
213,3,5, 2020-04-06, 9999-12-31
214,2,3, 2020-01-14, 2020-01-24
214,2,2, 2020-01-25, 2020-01-25
214,2,4, 2020-01-26, 2020-01-27
214,2,2, 2020-01-28, 2020-01-30
214,2,2, 2020-01-31, 2020-02-28
214,2,4, 2020-02-29, 2020-03-08
214,2,1, 2020-03-09, 9999-12-31
215,2,2, 2020-01-27, 2020-02-11
215,2,2, 2020-02-12, 2020-02-28
215,2,3, 2020-02-29, 2020-03-24
215,2,4, 2020-03-25, 2020-04-19
215,2,5, 2020-04-20, 2020-04-26
215,2,4, 2020-04-27, 2020-05-05
215,2,2, 2020-05-06, 9999-12-31
216,3,4, 2020-03-18, 2020-04-03
216,3,3, 2020-01-04, 2020-01-12
216,3,5, 2020-01-13, 2020-02-05
216,3,3, 2020-02-06, 2020-02-21
216,3,5, 2020-02-22, 2020-03-17
216,3,3, 2020-04-04, 2020-04-16
216,3,1, 2020-04-17, 9999-12-31
217,1,3, 2020-01-08, 2020-01-14
217,1,5, 2020-01-15, 2020-02-09
217,1,3, 2020-02-10, 2020-02-25
217,1,1, 2020-02-26, 2020-03-08
217,1,4, 2020-03-09, 2020-03-18
217,1,1, 2020-03-19, 2020-04-09
217,1,2, 2020-04-10, 9999-12-31
218,5,4, 2020-01-29, 2020-02-22
218,5,1, 2020-02-23, 2020-03-19
218,5,3, 2020-03-20, 2020-03-26
218,5,2, 2020-03-27, 2020-04-08
218,5,1, 2020-04-09, 2020-04-14
218,5,1, 2020-04-15, 2020-05-09
218,5,5, 2020-05-10, 9999-12-31
219,2,2, 2020-01-06, 2020-01-15
219,2,2, 2020-01-16, 2020-02-02
219,2,4, 2020-02-03, 2020-02-21
219,2,5, 2020-02-22, 2020-03-21
219,2,1, 2020-03-22, 2020-04-07
219,2,2, 2020-04-08, 2020-04-13
219,2,3, 2020-04-14, 9999-12-31
220,2,4, 2020-02-09, 2020-02-19
220,2,3, 2020-01-21, 2020-02-08
220,2,4, 2020-02-20, 2020-03-06
220,2,1, 2020-03-07, 2020-04-01
220,2,4, 2020-04-02, 2020-04-29
220,2,3, 2020-04-30, 2020-05-28
220,2,1, 2020-05-29, 9999-12-31
221,4,1, 2020-01-06, 2020-01-31
221,4,2, 2020-02-01, 2020-02-25
221,4,1, 2020-02-26, 2020-03-04
221,4,1, 2020-03-05, 2020-03-28
221,4,3, 2020-03-29, 2020-04-10
221,4,1, 2020-04-11, 2020-04-24
221,4,5, 2020-04-25, 9999-12-31
222,1,5, 2020-01-11, 2020-01-16
222,1,1, 2020-01-17, 2020-01-30
222,1,2, 2020-01-31, 2020-02-16
222,1,5, 2020-02-17, 2020-03-17
222,1,4, 2020-03-18, 2020-04-05
222,1,5, 2020-04-06, 2020-04-08
222,1,2, 2020-04-09, 9999-12-31
223,4,4, 2020-01-11, 2020-01-28
223,4,5, 2020-01-29, 2020-02-09
223,4,4, 2020-02-10, 2020-02-19
223,4,2, 2020-02-20, 2020-03-15
223,4,2, 2020-03-16, 2020-04-05
223,4,3, 2020-04-06, 2020-05-03
223,4,1, 2020-05-04, 9999-12-31
224,2,5, 2020-01-21, 2020-02-03
224,2,2, 2020-02-04, 2020-02-21
224,2,5, 2020-02-22, 2020-03-06
224,2,3, 2020-03-07, 2020-03-28
224,2,5, 2020-03-29, 2020-04-11
224,2,1, 2020-04-12, 2020-04-30
224,2,4, 2020-05-01, 9999-12-31
225,3,2, 2020-01-10, 2020-02-01
225,3,3, 2020-02-02, 2020-02-24
225,3,1, 2020-02-25, 2020-03-19
225,3,2, 2020-03-20, 2020-04-07
225,3,5, 2020-04-08, 2020-04-28
225,3,1, 2020-04-29, 2020-05-27
225,3,4, 2020-05-28, 9999-12-31
226,2,5, 2020-01-11, 2020-01-26
226,2,1, 2020-01-27, 2020-02-25
226,2,5, 2020-02-26, 2020-03-04
226,2,4, 2020-03-05, 2020-03-11
226,2,4, 2020-03-12, 2020-04-10
226,2,1, 2020-04-11, 2020-04-18
226,2,2, 2020-04-19, 9999-12-31
227,1,2, 2020-01-07, 2020-01-11
227,1,1, 2020-01-12, 2020-01-16
227,1,4, 2020-01-17, 2020-01-28
227,1,5, 2020-01-29, 2020-02-10
227,1,3, 2020-02-11, 2020-02-28
227,1,3, 2020-02-29, 2020-03-29
227,1,4, 2020-03-30, 9999-12-31
228,4,5, 2020-04-27, 9999-12-31
228,4,3, 2020-01-10, 2020-02-08
228,4,3, 2020-02-09, 2020-02-26
228,4,3, 2020-02-27, 2020-03-08
228,4,4, 2020-03-09, 2020-03-30
228,4,4, 2020-03-31, 2020-04-10
228,4,5, 2020-04-11, 2020-04-26
229,5,3, 2020-01-23, 2020-01-24
229,5,4, 2020-01-25, 2020-02-13
229,5,4, 2020-02-14, 2020-02-19
229,5,1, 2020-02-20, 2020-03-12
229,5,1, 2020-03-13, 2020-03-17
229,5,3, 2020-03-18, 2020-04-07
229,5,1, 2020-04-08, 9999-12-31
230,3,3, 2020-01-21, 2020-02-10
230,3,1, 2020-02-11, 2020-03-06
230,3,3, 2020-03-07, 2020-03-16
230,3,2, 2020-03-17, 2020-04-09
230,3,4, 2020-04-10, 2020-04-25
230,3,1, 2020-04-26, 2020-04-27
230,3,3, 2020-04-28, 9999-12-31
231,3,5, 2020-01-20, 2020-02-03
231,3,5, 2020-02-04, 2020-02-17
231,3,3, 2020-02-18, 2020-03-08
231,3,4, 2020-03-09, 2020-03-20
231,3,4, 2020-03-21, 2020-04-08
231,3,1, 2020-04-09, 2020-04-13
231,3,1, 2020-04-14, 9999-12-31
232,4,3, 2020-02-26, 2020-03-06
232,4,3, 2020-01-02, 2020-01-17
232,4,5, 2020-01-18, 2020-02-08
232,4,2, 2020-02-09, 2020-02-25
232,4,4, 2020-03-07, 2020-03-20
232,4,5, 2020-03-21, 2020-04-02
232,4,1, 2020-04-03, 9999-12-31
233,2,1, 2020-01-03, 2020-01-28
233,2,3, 2020-01-29, 2020-02-10
233,2,1, 2020-02-11, 2020-02-27
233,2,5, 2020-02-28, 2020-03-12
233,2,1, 2020-03-13, 2020-04-01
233,2,4, 2020-04-02, 2020-04-08
233,2,3, 2020-04-09, 9999-12-31
234,2,1, 2020-01-03, 2020-01-24
234,2,3, 2020-01-25, 2020-02-09
234,2,4, 2020-02-10, 2020-02-14
234,2,1, 2020-02-15, 2020-02-28
234,2,3, 2020-02-29, 2020-03-20
234,2,4, 2020-03-21, 2020-04-01
234,2,1, 2020-04-02, 9999-12-31
235,1,3, 2020-01-07, 2020-01-08
235,1,1, 2020-01-09, 2020-01-20
235,1,2, 2020-01-21, 2020-02-07
235,1,5, 2020-02-08, 2020-03-02
235,1,3, 2020-03-03, 2020-04-01
235,1,5, 2020-04-02, 2020-04-27
235,1,1, 2020-04-28, 9999-12-31
236,4,5, 2020-01-27, 2020-02-18
236,4,1, 2020-02-19, 2020-02-27
236,4,5, 2020-02-28, 2020-03-11
236,4,2, 2020-03-12, 2020-03-23
236,4,5, 2020-03-24, 2020-03-28
236,4,1, 2020-03-29, 2020-04-27
236,4,5, 2020-04-28, 9999-12-31
237,1,3, 2020-01-16, 2020-01-23
237,1,3, 2020-01-24, 2020-02-01
237,1,1, 2020-02-02, 2020-02-05
237,1,4, 2020-02-06, 2020-02-24
237,1,1, 2020-02-25, 2020-02-27
237,1,2, 2020-02-28, 2020-03-13
237,1,4, 2020-03-14, 9999-12-31
238,4,4, 2020-01-18, 2020-02-06
238,4,4, 2020-02-07, 2020-02-15
238,4,4, 2020-02-16, 2020-02-19
238,4,3, 2020-02-20, 2020-02-26
238,4,2, 2020-02-27, 2020-03-13
238,4,1, 2020-03-14, 2020-03-25
238,4,5, 2020-03-26, 9999-12-31
239,4,5, 2020-01-18, 2020-01-22
239,4,1, 2020-01-23, 2020-02-19
239,4,2, 2020-02-20, 2020-02-22
239,4,3, 2020-02-23, 2020-03-03
239,4,4, 2020-03-04, 2020-03-17
239,4,4, 2020-03-18, 2020-04-04
239,4,5, 2020-04-05, 9999-12-31
240,2,3, 2020-01-10, 2020-02-03
240,2,4, 2020-02-04, 2020-02-27
240,2,3, 2020-02-28, 2020-03-17
240,2,2, 2020-03-18, 2020-04-06
240,2,1, 2020-04-07, 2020-04-11
240,2,4, 2020-04-12, 2020-04-25
240,2,1, 2020-04-26, 9999-12-31
241,4,3, 2020-01-01, 2020-01-24
241,4,3, 2020-01-25, 2020-01-26
241,4,3, 2020-01-27, 2020-02-03
241,4,3, 2020-02-04, 2020-02-19
241,4,3, 2020-02-20, 2020-03-11
241,4,2, 2020-03-12, 2020-04-06
241,4,1, 2020-04-07, 9999-12-31
242,3,1, 2020-01-20, 2020-02-16
242,3,5, 2020-02-17, 2020-03-09
242,3,3, 2020-03-10, 2020-03-15
242,3,4, 2020-03-16, 2020-03-21
242,3,1, 2020-03-22, 2020-03-23
242,3,4, 2020-03-24, 2020-03-25
242,3,2, 2020-03-26, 9999-12-31
243,1,4, 2020-01-01, 2020-01-03
243,1,2, 2020-01-04, 2020-01-17
243,1,3, 2020-01-18, 2020-01-26
243,1,5, 2020-01-27, 2020-02-02
243,1,4, 2020-02-03, 2020-02-12
243,1,5, 2020-02-13, 2020-02-23
243,1,1, 2020-02-24, 9999-12-31
244,1,3, 2020-04-09, 2020-04-10
244,1,4, 2020-01-27, 2020-02-22
244,1,5, 2020-02-23, 2020-02-25
244,1,2, 2020-02-26, 2020-03-14
244,1,2, 2020-03-15, 2020-04-01
244,1,5, 2020-04-02, 2020-04-08
244,1,1, 2020-04-11, 9999-12-31
245,3,4, 2020-01-30, 2020-02-13
245,3,4, 2020-02-14, 2020-03-11
245,3,1, 2020-03-12, 2020-03-20
245,3,2, 2020-03-21, 2020-04-10
245,3,4, 2020-04-11, 2020-04-18
245,3,5, 2020-04-19, 2020-04-21
245,3,3, 2020-04-22, 9999-12-31
246,1,3, 2020-01-29, 2020-02-13
246,1,2, 2020-02-14, 2020-03-13
246,1,5, 2020-03-14, 2020-03-29
246,1,4, 2020-03-30, 2020-04-24
246,1,5, 2020-04-25, 2020-04-26
246,1,5, 2020-04-27, 2020-04-28
246,1,2, 2020-04-29, 9999-12-31
247,3,5, 2020-01-01, 2020-01-11
247,3,3, 2020-01-12, 2020-01-23
247,3,1, 2020-01-24, 2020-02-02
247,3,1, 2020-02-03, 2020-02-24
247,3,4, 2020-02-25, 2020-02-28
247,3,4, 2020-02-29, 2020-03-23
247,3,2, 2020-03-24, 9999-12-31
248,4,5, 2020-03-07, 2020-03-13
248,4,3, 2020-01-24, 2020-02-17
248,4,1, 2020-02-18, 2020-03-06
248,4,2, 2020-03-14, 2020-03-22
248,4,5, 2020-03-23, 2020-04-07
248,4,5, 2020-04-08, 2020-04-09
248,4,1, 2020-04-10, 9999-12-31
249,5,3, 2020-01-14, 2020-02-09
249,5,5, 2020-02-10, 2020-02-22
249,5,1, 2020-02-23, 2020-03-08
249,5,5, 2020-03-09, 2020-03-26
249,5,1, 2020-03-27, 2020-04-01
249,5,1, 2020-04-02, 2020-04-27
249,5,3, 2020-04-28, 9999-12-31
250,3,4, 2020-01-25, 2020-01-31
250,3,2, 2020-02-01, 2020-02-19
250,3,3, 2020-02-20, 2020-02-28
250,3,4, 2020-02-29, 2020-03-10
250,3,1, 2020-03-11, 2020-03-20
250,3,2, 2020-03-21, 2020-03-21
250,3,3, 2020-03-22, 9999-12-31
251,2,4, 2020-01-09, 2020-01-10
251,2,5, 2020-01-11, 2020-02-03
251,2,1, 2020-02-04, 2020-02-27
251,2,3, 2020-02-28, 2020-02-28
251,2,1, 2020-02-29, 2020-03-19
251,2,2, 2020-03-20, 2020-04-07
251,2,1, 2020-04-08, 9999-12-31
252,4,3, 2020-01-26, 2020-02-06
252,4,1, 2020-02-07, 2020-02-16
252,4,4, 2020-02-17, 2020-03-16
252,4,3, 2020-03-17, 2020-03-20
252,4,3, 2020-03-21, 2020-03-31
252,4,2, 2020-04-01, 2020-04-23
252,4,2, 2020-04-24, 9999-12-31
253,4,4, 2020-01-29, 2020-02-23
253,4,4, 2020-02-24, 2020-03-21
253,4,4, 2020-03-22, 2020-04-10
253,4,3, 2020-04-11, 2020-05-04
253,4,5, 2020-05-05, 2020-05-12
253,4,5, 2020-05-13, 2020-06-10
253,4,1, 2020-06-11, 9999-12-31
254,1,5, 2020-01-05, 2020-01-14
254,1,4, 2020-01-15, 2020-01-16
254,1,1, 2020-01-17, 2020-01-29
254,1,1, 2020-01-30, 2020-02-12
254,1,3, 2020-02-13, 2020-02-22
254,1,3, 2020-02-23, 2020-02-28
254,1,4, 2020-02-29, 9999-12-31
255,4,1, 2020-01-14, 2020-01-29
255,4,3, 2020-01-30, 2020-02-23
255,4,4, 2020-02-24, 2020-03-13
255,4,2, 2020-03-14, 2020-04-01
255,4,1, 2020-04-02, 2020-04-27
255,4,4, 2020-04-28, 2020-05-09
255,4,2, 2020-05-10, 9999-12-31
256,3,5, 2020-01-26, 2020-02-10
256,3,1, 2020-02-11, 2020-03-01
256,3,1, 2020-03-02, 2020-03-07
256,3,3, 2020-03-08, 2020-03-28
256,3,2, 2020-03-29, 2020-04-19
256,3,2, 2020-04-20, 2020-04-27
256,3,4, 2020-04-28, 9999-12-31
257,5,1, 2020-01-20, 2020-02-10
257,5,2, 2020-02-11, 2020-02-27
257,5,5, 2020-02-28, 2020-03-26
257,5,2, 2020-03-27, 2020-04-24
257,5,1, 2020-04-25, 2020-05-03
257,5,4, 2020-05-04, 2020-06-01
257,5,3, 2020-06-02, 9999-12-31
258,1,1, 2020-01-25, 2020-01-31
258,1,5, 2020-02-01, 2020-02-29
258,1,4, 2020-03-01, 2020-03-13
258,1,3, 2020-03-14, 2020-04-01
258,1,4, 2020-04-02, 2020-04-24
258,1,1, 2020-04-25, 2020-05-06
258,1,4, 2020-05-07, 9999-12-31
259,2,4, 2020-01-04, 2020-01-05
259,2,3, 2020-01-06, 2020-01-23
259,2,4, 2020-01-24, 2020-02-05
259,2,4, 2020-02-06, 2020-02-22
259,2,5, 2020-02-23, 2020-03-20
259,2,1, 2020-03-21, 2020-04-17
259,2,5, 2020-04-18, 9999-12-31
260,4,5, 2020-03-26, 2020-04-21
260,4,2, 2020-01-26, 2020-02-17
260,4,5, 2020-02-18, 2020-03-09
260,4,5, 2020-03-10, 2020-03-19
260,4,3, 2020-03-20, 2020-03-25
260,4,3, 2020-04-22, 2020-05-19
260,4,2, 2020-05-20, 9999-12-31
261,2,4, 2020-01-25, 2020-02-07
261,2,2, 2020-02-08, 2020-03-08
261,2,1, 2020-03-09, 2020-04-06
261,2,2, 2020-04-07, 2020-04-16
261,2,1, 2020-04-17, 2020-04-22
261,2,4, 2020-04-23, 2020-05-18
261,2,2, 2020-05-19, 9999-12-31
262,3,3, 2020-01-04, 2020-01-13
262,3,3, 2020-01-14, 2020-02-01
262,3,2, 2020-02-02, 2020-02-22
262,3,5, 2020-02-23, 2020-03-03
262,3,4, 2020-03-04, 2020-04-02
262,3,4, 2020-04-03, 2020-04-09
262,3,4, 2020-04-10, 9999-12-31
263,2,3, 2020-01-16, 2020-01-16
263,2,5, 2020-01-17, 2020-02-13
263,2,3, 2020-02-14, 2020-02-29
263,2,1, 2020-03-01, 2020-03-05
263,2,2, 2020-03-06, 2020-03-06
263,2,3, 2020-03-07, 2020-04-04
263,2,5, 2020-04-05, 9999-12-31
264,4,1, 2020-02-01, 2020-02-10
264,4,1, 2020-01-16, 2020-01-31
264,4,1, 2020-02-11, 2020-03-02
264,4,3, 2020-03-03, 2020-03-26
264,4,3, 2020-03-27, 2020-03-29
264,4,2, 2020-03-30, 2020-04-09
264,4,3, 2020-04-10, 9999-12-31
265,1,2, 2020-01-08, 2020-01-28
265,1,3, 2020-01-29, 2020-02-23
265,1,5, 2020-02-24, 2020-02-26
265,1,1, 2020-02-27, 2020-03-13
265,1,2, 2020-03-14, 2020-03-27
265,1,1, 2020-03-28, 2020-03-28
265,1,4, 2020-03-29, 9999-12-31
266,3,3, 2020-01-17, 2020-02-04
266,3,4, 2020-02-05, 2020-03-05
266,3,1, 2020-03-06, 2020-03-11
266,3,4, 2020-03-12, 2020-03-30
266,3,2, 2020-03-31, 2020-04-25
266,3,3, 2020-04-26, 2020-05-20
266,3,4, 2020-05-21, 9999-12-31
267,3,4, 2020-01-19, 2020-01-24
267,3,5, 2020-01-25, 2020-02-06
267,3,3, 2020-02-07, 2020-03-01
267,3,3, 2020-03-02, 2020-03-16
267,3,3, 2020-03-17, 2020-04-03
267,3,3, 2020-04-04, 2020-04-15
267,3,5, 2020-04-16, 9999-12-31
268,4,4, 2020-01-11, 2020-01-12
268,4,1, 2020-01-13, 2020-01-16
268,4,3, 2020-01-17, 2020-02-07
268,4,3, 2020-02-08, 2020-03-03
268,4,3, 2020-03-04, 2020-03-05
268,4,2, 2020-03-06, 2020-03-20
268,4,4, 2020-03-21, 9999-12-31
269,5,3, 2020-01-14, 2020-01-30
269,5,5, 2020-01-31, 2020-02-23
269,5,1, 2020-02-24, 2020-03-02
269,5,3, 2020-03-03, 2020-03-13
269,5,5, 2020-03-14, 2020-03-23
269,5,2, 2020-03-24, 2020-04-11
269,5,3, 2020-04-12, 9999-12-31
270,4,1, 2020-01-16, 2020-01-24
270,4,2, 2020-01-25, 2020-02-16
270,4,3, 2020-02-17, 2020-03-08
270,4,1, 2020-03-09, 2020-03-10
270,4,2, 2020-03-11, 2020-04-01
270,4,3, 2020-04-02, 2020-04-09
270,4,1, 2020-04-10, 9999-12-31
271,3,4, 2020-01-08, 2020-01-16
271,3,2, 2020-01-17, 2020-01-22
271,3,1, 2020-01-23, 2020-01-24
271,3,4, 2020-01-25, 2020-02-14
271,3,1, 2020-02-15, 2020-03-08
271,3,1, 2020-03-09, 2020-03-24
271,3,3, 2020-03-25, 9999-12-31
272,2,1, 2020-02-17, 9999-12-31
272,2,2, 2020-01-11, 2020-01-16
272,2,4, 2020-01-17, 2020-01-20
272,2,3, 2020-01-21, 2020-02-01
272,2,4, 2020-02-02, 2020-02-04
272,2,5, 2020-02-05, 2020-02-08
272,2,2, 2020-02-09, 2020-02-16
